Temperature0;Temperature1;Temperature2;Temperature3;Temperature4;Temperature_Rose;Humidite;Temps
"+27.3
";"+26.4
";"-05.4
";"-00.6
";"-05.1
";"+09.2
";"032
";2019-05-23 13:23:27
"+27.3
";"+25.7
";"-06.4
";"-00.6
";"-04.1
";"+09.2
";"032
";2019-05-23 13:23:37
"+27.3
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.2
";"032
";2019-05-23 13:23:47
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 13:23:58
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-02.8
";"+09.1
";"032
";2019-05-23 13:24:08
"+27.3
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.7
";"031
";2019-05-23 13:24:18
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 13:24:28
"+27.2
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 13:24:38
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+09.0
";"032
";2019-05-23 13:24:49
"+27.2
";"+26.4
";"-05.4
";"-00.6
";"-04.8
";"+09.0
";"032
";2019-05-23 13:24:59
"+27.2
";"+26.0
";"-06.1
";"-00.6
";"-03.5
";"+09.1
";"032
";2019-05-23 13:25:09
"+27.2
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.1
";"032
";2019-05-23 13:25:19
"+27.3
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+09.2
";"032
";2019-05-23 13:25:29
"+27.3
";"+26.4
";"-05.7
";"-00.6
";"-05.1
";"+09.2
";"032
";2019-05-23 13:25:40
"+27.4
";"+27.0
";"-06.1
";"-00.6
";"-04.1
";"+09.2
";"032
";2019-05-23 13:25:50
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.3
";"032
";2019-05-23 13:26:00
"+27.5
";"+25.7
";"-05.7
";"-00.9
";"-04.1
";"+09.4
";"032
";2019-05-23 13:26:10
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-04.8
";"+08.9
";"031
";2019-05-23 13:26:20
"+27.6
";"+26.4
";"-06.1
";"-00.6
";"-04.5
";"+08.9
";"031
";2019-05-23 13:26:31
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 13:26:41
"+27.5
";"+26.0
";"-05.4
";"-00.6
";"-03.5
";"+09.4
";"032
";2019-05-23 13:26:51
"+27.5
";"+26.4
";"-06.1
";"-00.6
";"-03.5
";"+09.4
";"032
";2019-05-23 13:27:01
"+27.6
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.4
";"032
";2019-05-23 13:27:11
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.5
";"032
";2019-05-23 13:27:22
"+27.7
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.5
";"032
";2019-05-23 13:27:32
"+27.7
";"+26.4
";"-05.1
";"-00.6
";"-04.8
";"+09.5
";"032
";2019-05-23 13:27:42
"+27.7
";"+26.0
";"-05.1
";"-00.9
";"-04.1
";"+09.5
";"032
";2019-05-23 13:27:53
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.8
";"+09.6
";"032
";2019-05-23 13:28:03
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.6
";"032
";2019-05-23 13:28:13
"+27.8
";"+26.4
";"-05.4
";"-00.6
";"-03.8
";"+09.6
";"032
";2019-05-23 13:28:23
"+27.8
";"+26.0
";"-06.1
";"-00.9
";"-04.1
";"+09.6
";"032
";2019-05-23 13:28:33
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.6
";"032
";2019-05-23 13:28:44
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 13:28:54
"+27.8
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+09.2
";"031
";2019-05-23 13:29:04
"+27.9
";"+26.7
";"-05.7
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 13:29:14
"+27.9
";"+26.7
";"-06.1
";"-00.9
";"-04.5
";"+09.2
";"031
";2019-05-23 13:29:24
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+09.2
";"031
";2019-05-23 13:29:35
"+27.8
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 13:29:45
"+27.8
";"+26.7
";"-06.1
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 13:29:55
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 13:30:05
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-03.5
";"+09.1
";"031
";2019-05-23 13:30:16
"+27.8
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"031
";2019-05-23 13:30:26
"+27.8
";"+26.4
";"-05.4
";"-00.6
";"-03.8
";"+09.1
";"031
";2019-05-23 13:30:36
"+27.8
";"+26.7
";"-06.1
";"-00.6
";"-04.8
";"+09.1
";"031
";2019-05-23 13:30:46
"+27.8
";"+26.4
";"-06.1
";"-00.9
";"-05.1
";"+09.2
";"031
";2019-05-23 13:30:56
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 13:31:07
"+27.9
";"+26.4
";"-06.1
";"-00.6
";"-03.8
";"+09.2
";"031
";2019-05-23 13:31:17
"+27.9
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 13:31:27
"+28.0
";"+26.7
";"-05.4
";"-00.6
";"-04.5
";"+09.3
";"031
";2019-05-23 13:31:37
"+27.9
";"+26.7
";"-06.1
";"-00.6
";"-05.1
";"+09.2
";"031
";2019-05-23 13:31:47
"+27.9
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"031
";2019-05-23 13:31:58
"+27.9
";"+26.0
";"-05.4
";"-00.6
";"-04.8
";"+09.2
";"031
";2019-05-23 13:32:08
"+27.9
";"+26.7
";"-06.1
";"-00.9
";"-04.5
";"+09.2
";"031
";2019-05-23 13:32:18
"+27.9
";"+27.0
";"-06.1
";"-00.6
";"-05.1
";"+09.2
";"031
";2019-05-23 13:32:28
"+27.8
";"+26.4
";"-06.1
";"-00.9
";"-04.1
";"+09.1
";"031
";2019-05-23 13:32:38
"+27.7
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"031
";2019-05-23 13:32:49
"+27.7
";"+26.7
";"-05.4
";"-00.6
";"-03.5
";"+09.0
";"031
";2019-05-23 13:32:59
"+27.5
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"031
";2019-05-23 13:33:09
"+27.4
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.8
";"031
";2019-05-23 13:33:19
"+27.3
";"+26.4
";"-05.4
";"-00.6
";"-04.8
";"+09.2
";"032
";2019-05-23 13:33:29
"+27.3
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+09.2
";"032
";2019-05-23 13:33:40
"+27.3
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 13:33:50
"+27.2
";"+26.7
";"-05.4
";"-00.6
";"-03.8
";"+09.1
";"032
";2019-05-23 13:34:00
"+27.2
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 13:34:10
"+27.1
";"+26.0
";"-06.1
";"-00.9
";"-03.8
";"+09.0
";"032
";2019-05-23 13:34:21
"+27.2
";"+26.0
";"-05.4
";"-00.6
";"-04.8
";"+09.0
";"032
";2019-05-23 13:34:31
"+27.2
";"+26.4
";"-05.7
";"-00.9
";"-04.1
";"+09.1
";"032
";2019-05-23 13:34:41
"+27.2
";"+27.0
";"-05.7
";"-00.6
";"-04.1
";"+09.1
";"032
";2019-05-23 13:34:51
"+27.1
";"+26.0
";"-06.1
";"-00.6
";"-03.5
";"+09.0
";"032
";2019-05-23 13:35:01
"+27.0
";"+26.0
";"-05.7
";"-00.9
";"-04.1
";"+08.9
";"032
";2019-05-23 13:35:12
"+27.0
";"+26.0
";"-05.7
";"-00.9
";"-02.8
";"+08.9
";"032
";2019-05-23 13:35:22
"+26.9
";"+25.4
";"-05.7
";"-00.6
";"-03.8
";"+08.8
";"032
";2019-05-23 13:35:32
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.8
";"032
";2019-05-23 13:35:42
"+26.9
";"+26.4
";"-05.1
";"-00.6
";"-03.8
";"+08.8
";"032
";2019-05-23 13:35:52
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.3
";"033
";2019-05-23 13:36:03
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 13:36:13
"+27.0
";"+26.0
";"-05.4
";"-00.6
";"-03.8
";"+08.9
";"032
";2019-05-23 13:36:23
"+27.0
";"+25.7
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 13:36:33
"+26.8
";"+26.0
";"-05.4
";"-00.6
";"-05.1
";"+08.7
";"032
";2019-05-23 13:36:43
"+26.7
";"+26.4
";"-05.7
";"-00.9
";"-03.8
";"+08.6
";"032
";2019-05-23 13:36:54
"+26.6
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+09.0
";"033
";2019-05-23 13:37:04
"+26.6
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.0
";"033
";2019-05-23 13:37:14
"+26.6
";"+26.4
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"033
";2019-05-23 13:37:24
"+26.6
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"033
";2019-05-23 13:37:34
"+26.7
";"+26.4
";"-05.7
";"-00.9
";"-02.8
";"+09.1
";"033
";2019-05-23 13:37:45
"+26.8
";"+26.0
";"-05.7
";"-00.6
";"-05.1
";"+08.7
";"032
";2019-05-23 13:37:55
"+26.9
";"+26.0
";"-05.7
";"-00.6
";"-04.8
";"+08.8
";"032
";2019-05-23 13:38:05
"+26.9
";"+26.7
";"-05.7
";"-00.6
";"-04.5
";"+08.8
";"032
";2019-05-23 13:38:15
"+27.0
";"+25.7
";"-05.7
";"-00.9
";"-03.8
";"+08.9
";"032
";2019-05-23 13:38:25
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.5
";"+08.9
";"032
";2019-05-23 13:38:36
"+27.0
";"+26.0
";"-05.7
";"-00.9
";"-03.8
";"+08.9
";"032
";2019-05-23 13:38:46
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 13:38:56
"+27.0
";"+26.4
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"032
";2019-05-23 13:39:06
"+27.0
";"+26.0
";"-06.1
";"-00.6
";"-03.5
";"+08.9
";"032
";2019-05-23 13:39:17
"+27.0
";"+25.7
";"-06.1
";"-00.9
";"-04.1
";"+08.9
";"032
";2019-05-23 13:39:27
"+27.1
";"+25.7
";"-05.7
";"-00.6
";"-03.5
";"+09.0
";"032
";2019-05-23 13:39:37
"+27.1
";"+26.7
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 13:39:47
"+27.1
";"+26.4
";"-05.7
";"-00.3
";"-03.8
";"+09.0
";"032
";2019-05-23 13:39:57
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-03.5
";"+09.0
";"032
";2019-05-23 13:40:08
"+27.2
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+09.0
";"032
";2019-05-23 13:40:18
"+27.1
";"+26.0
";"-05.7
";"-00.6
";"-04.1
";"+09.0
";"032
";2019-05-23 13:40:28
"+27.1
";"+26.4
";"-05.4
";"-00.6
";"-04.5
";"+09.0
";"032
";2019-05-23 13:40:38
"+27.1
";"+26.4
";"-05.7
";"-00.6
";"-03.8
";"+09.0
";"032
";2019-05-23 13:40:48
"+27.1
";"+26.0
";"-05.7
";"-00.9
";"-04.5
";"+09.0
";"032
";2019-05-23 13:40:59
"+27.0
";"+26.0
";"-05.4
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 13:41:09
"+27.1
";"+26.0
";"-06.1
";"-00.6
";"-04.8
";"+09.0
";"032
";2019-05-23 13:41:19
"+27.0
";"+26.0
";"-06.1
";"-00.6
";"-04.1
";"+08.9
";"032
";2019-05-23 13:41:30
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-04.5
";"+08.9
";"032
";2019-05-23 13:41:40
"+27.0
";"+26.0
";"-05.7
";"-00.6
";"-03.8
";"+08.9
";"032
";2019-05-23 13:41:50
