2773;   Pi  Pup;07 17 08.6;-37 05 51; 2.70
2774;          ;07 17 47.9;-26 47 51; 6.46
2775;          ;07 21 03.1;+42 39 20; 6.35
2776;          ;07 21 17.5;+45 13 41; 5.77
2777; 55Del Gem;07 20 07.4;+21 58 56; 3.53
2778;          ;07 19 22.4;+02 44 26; 5.89
2779;          ;07 19 47.6;+07 08 34; 5.91
2780;          ;07 20 06.9;+15 08 34; 6.45
2781; 29    CMa;07 18 40.3;-24 33 32; 4.98
2782; 30Tau CMa;07 18 42.4;-24 57 15; 4.40
2783; 19    Lyn;07 22 50.9;+55 17 04; 6.53
2784; 19    Lyn;07 22 52.1;+55 16 53; 5.45
2785;          ;07 19 02.0;-19 16 49; 6.09
2786;          ;07 18 51.2;-26 35 09; 5.28
2787;          ;07 18 18.4;-36 44 03; 4.66
2788;          ;07 19 28.1;-16 23 42; 5.70
2789;          ;07 18 04.2;-43 59 12; 5.85
2790;          ;07 18 38.2;-36 44 34; 5.11
2791;          ;07 18 33.6;-39 12 37; 5.25
2792;          ;07 22 13.4;+38 59 46; 6.40
2793; 65    Aur;07 22 02.6;+36 45 38; 5.13
2794;          ;07 19 13.7;-33 43 38; 6.30
2795; 56    Gem;07 21 56.8;+20 26 37; 5.10
2796;          ;07 20 58.2;-14 21 36; 5.45
2797;          ;07 34 39.7;+80 53 48; 6.41
2798;          ;07 21 16.9;-08 52 42; 6.55
2799;          ;07 20 53.2;-22 51 06; 6.61
2800;          ;07 20 55.0;-26 57 49; 6.01
2801;          ;07 22 03.5;+00 10 38; 5.99
2802;          ;07 21 04.3;-25 53 29; 5.87
2803;   Del Vol;07 16 49.8;-67 57 26; 3.98
2804;          ;07 24 57.2;+51 53 14; 5.80
2805; 66    Aur;07 24 08.5;+40 40 20; 5.19
2806;          ;07 22 02.0;-08 58 45; 6.43
2807;          ;07 22 18.5;-02 58 44; 6.23
2808; 57    Gem;07 23 28.5;+25 03 02; 5.03
2809;          ;07 27 25.8;+66 19 54; 6.47
2810; 58    Gem;07 23 28.2;+22 56 43; 6.02
2811;          ;07 22 25.4;-05 58 58; 5.82
2812;          ;07 22 13.5;-19 01 00; 4.96
2813;          ;07 20 21.4;-52 18 42; 6.05
2814;          ;07 20 21.7;-52 18 35; 6.60
2815;          ;07 20 38.7;-52 05 10; 5.39
2816; 59    Gem;07 24 33.4;+27 38 17; 5.76
2817;          ;07 24 27.7;+15 31 02; 6.41
2818; 21    Lyn;07 26 42.8;+49 12 41; 4.64
2819;          ;07 23 00.6;-31 55 26; 5.43
2820;  1    CMi;07 24 58.2;+11 40 11; 5.30
2821; 60Iot Gem;07 25 43.6;+27 47 53; 3.79
2822;          ;07 23 29.1;-27 50 03; 5.38
2823;          ;07 23 31.9;-32 12 08; 5.39
2824;          ;07 23 54.3;-30 13 01; 6.60
2825;          ;07 24 40.1;-16 12 04; 5.33
2826;          ;07 24 17.2;-22 54 46; 6.19
2827; 31Eta CMa;07 24 05.7;-29 18 11; 2.45
2828;  2Eps CMi;07 25 38.9;+09 16 34; 4.99
2829;          ;07 23 58.3;-35 50 16; 6.31
2830;          ;07 30 52.7;+68 27 56; 5.64
2831;          ;07 24 50.7;-19 00 44; 6.24
2832;          ;07 25 08.3;-13 45 07; 5.78
2833;          ;07 25 51.0;-05 46 30; 5.97
2834;          ;07 24 43.8;-31 48 32; 5.35
2835;          ;07 26 50.2;+21 32 09; 6.54
2836;          ;07 26 27.9;+10 36 30; 6.37
2837; 61    Gem;07 26 56.3;+20 15 26; 5.93
2838;          ;07 26 03.5;-04 32 15; 6.76
2839;          ;07 25 19.9;-21 58 58; 6.05
2840;          ;07 26 41.3;+11 00 33; 6.41
2841;          ;07 25 25.3;-25 13 04; 5.78
2842;          ;07 24 47.2;-37 17 24; 6.97
2843;          ;07 24 47.3;-37 17 27; 6.84
2844;          ;07 28 51.6;+48 11 02; 5.72
2845;  3Bet CMi;07 27 09.0;+08 17 22; 2.90
2846; 63    Gem;07 27 44.4;+21 26 42; 5.22
2847;          ;07 25 43.0;-31 44 19; 6.31
2848;          ;06 46 58.7;-87 01 30; 6.47
2849; 22    Lyn;07 29 56.0;+49 40 21; 5.36
2850;          ;07 26 40.7;-23 42 44; 6.56
2851;  5Eta CMi;07 28 02.1;+06 56 31; 5.25
2852; 62Rho Gem;07 29 06.7;+31 47 04; 4.18
2853;          ;07 27 08.0;-17 51 52; 5.63
2854;  4Gam CMi;07 28 09.8;+08 55 32; 4.32
2855;          ;07 26 59.4;-23 05 10; 5.61
2856;          ;07 26 42.3;-34 08 27; 5.90
2857; 64    Gem;07 29 20.4;+28 07 05; 5.05
2858;          ;07 28 47.3;+15 06 34; 6.22
2859;          ;07 27 51.7;-11 33 25; 5.79
2860;          ;07 27 42.9;-22 51 35; 5.95
2861; 65    Gem;07 29 48.7;+27 54 58; 5.01
2862;          ;07 26 21.9;-51 01 06; 5.10
2863;          ;07 27 59.2;-29 09 21; 5.54
2864;  6    CMi;07 29 47.8;+12 00 24; 4.54
2865;          ;07 29 18.7;-01 54 19; 5.59
2866;          ;07 29 25.7;-07 33 04; 5.86
2867;          ;07 29 22.1;-10 19 36; 5.75
2868;          ;07 29 21.9;-14 59 57; 6.05
2869;          ;07 28 22.8;-37 48 37; 6.58
2870;          ;07 28 51.3;-31 50 54; 6.38
2871;          ;07 28 51.5;-31 50 49; 7.13
2872;          ;07 31 55.7;+38 53 47; 6.54
2873;          ;07 29 04.9;-31 27 23; 5.77
2874;          ;07 29 51.4;-23 01 28; 4.85
2875;          ;07 29 05.7;-38 48 44; 5.43
2876;          ;07 30 51.1;-05 13 35; 6.24
2877;          ;07 31 48.4;+17 05 10; 5.42
2878;   Sig Pup;07 29 13.8;-43 18 05; 3.25
2879;          ;07 32 50.6;+22 53 16; 6.54
2880;  7Del1CMi;07 32 05.9;+01 54 52; 5.25
2881;          ;07 30 42.5;-30 57 44; 4.65
2882;          ;07 30 42.4;-37 20 23; 6.65
2883;          ;07 32 05.8;-08 52 51; 5.90
2884;          ;07 29 59.6;-52 39 04; 5.87
2885;          ;07 31 25.8;-36 09 10; 6.68
2886; 68    Gem;07 33 36.5;+15 49 36; 5.25
2887;  8Del2CMi;07 33 11.6;+03 17 25; 5.59
2888;          ;07 28 51.3;-64 30 36; 6.39
2889;          ;07 31 42.8;-35 53 16; 6.61
2890; 66Alp Gem;07 34 36.0;+31 53 19; 2.88
2891; 66Alp Gem;07 34 36.0;+31 53 18; 1.98
2892;          ;07 30 30.9;-54 23 58; 5.96
2893;          ;07 34 05.1;+10 34 06; 6.28
2894;          ;07 36 47.0;+55 45 19; 5.92
2895;          ;07 32 22.3;-35 57 41; 6.30
2896;          ;07 35 08.7;+30 57 40; 5.33
2897;          ;07 33 22.1;-14 20 18; 6.21
2898;          ;07 35 56.0;+43 01 52; 6.30
2899;          ;07 33 19.5;-19 24 45; 5.66
2900;          ;07 33 09.7;-24 42 39; 5.85
2901;  9Del3CMi;07 34 15.8;+03 22 17; 5.81
2902;          ;07 33 47.9;-14 31 26; 4.97
2903;          ;07 36 31.6;+46 10 49; 5.65
2904;          ;07 34 46.0;+02 43 30; 6.55
2905; 69Ups Gem;07 35 55.3;+26 53 45; 4.06
2906;          ;07 34 03.2;-22 17 46; 4.45
2907;          ;07 33 13.5;-40 03 32; 6.26
2908;          ;07 33 13.3;-43 05 11; 6.52
2909;          ;07 34 18.6;-23 28 25; 5.83
2910;          ;07 34 19.1;-23 28 29; 5.87
2911;          ;07 33 51.0;-36 20 18; 5.54
2912;          ;07 34 28.8;-26 07 00; 6.65
2913;          ;07 34 12.8;-33 27 48; 6.11
2914;          ;07 37 53.9;+48 46 25; 5.92
2915;          ;07 37 17.8;+40 01 31; 6.38
2916;          ;07 34 34.9;-27 00 43; 5.77
2917;          ;07 33 58.5;-39 54 21; 6.76
2918;          ;07 36 34.7;+05 51 42; 5.91
2919;   Eps Men;07 25 38.0;-79 05 39; 5.53
2920;          ;07 36 16.6;-08 18 41; 6.27
2921;          ;07 36 03.9;-14 29 34; 5.70
2922;          ;07 35 22.8;-28 22 10; 4.64
2923;          ;07 36 07.8;-22 09 38; 6.34
2924; 70    Gem;07 38 32.8;+35 02 55; 5.56
2925;          ;07 34 39.5;-51 28 29; 6.28
2926;          ;07 38 14.5;+24 21 37; 6.27
2927; 25    Mon;07 37 16.7;-04 06 40; 5.13
2928;          ;07 36 41.0;-19 42 08; 5.74
2929; 23    Lyn;07 40 49.5;+57 04 58; 6.06
2930; 71Omi Gem;07 39 09.9;+34 35 03; 4.90
2931;          ;07 39 11.9;+24 13 21; 6.17
2932;          ;07 37 38.9;-14 26 28; 6.53
2933;          ;07 37 16.8;-23 46 30; 6.37
2934;          ;07 35 39.7;-52 32 02; 4.94
2935;          ;07 40 14.6;+38 20 40; 5.73
2936;          ;07 39 54.1;+32 00 35; 6.17
2937;          ;07 37 22.1;-34 58 07; 4.53
2938; 74    Gem;07 39 28.6;+17 40 29; 5.05
2939;          ;07 41 12.4;+48 07 54; 5.56
2940;          ;07 36 43.9;-48 49 49; 5.72
2941;          ;07 36 01.7;-55 53 15; 6.39
2942;          ;07 37 44.8;-35 16 38; 6.60
2943; 10Alp CMi;07 39 18.1;+05 13 30; 0.38
2944;          ;07 38 18.0;-25 21 53; 4.70
2945;          ;07 37 45.2;-38 00 38; 6.38
2946; 24    Lyn;07 43 00.4;+58 42 37; 4.99
2947;          ;07 39 07.1;-18 40 45; 6.72
2948;          ;07 38 49.3;-26 48 06; 4.50
2949;          ;07 38 49.8;-26 48 13; 4.62
2950;          ;07 40 07.0;+05 13 51; 6.02
2951;          ;07 40 58.5;+23 01 07; 5.89
2952;          ;07 38 24.2;-39 59 29; 6.59
2953;          ;07 40 47.3;+13 46 15; 6.24
2954;          ;07 38 43.9;-36 29 49; 5.80
2955;          ;07 38 32.6;-38 46 52; 6.19
2956;          ;07 39 26.9;-26 51 47; 6.50
2957;          ;07 38 18.2;-48 36 04; 5.68
2958;          ;07 40 35.5;-08 11 09; 6.01
2959;          ;07 40 23.2;-15 15 49; 4.94
2960;          ;07 40 13.6;-19 39 39; 5.93
2961;          ;07 39 27.4;-38 18 30; 4.84
2962;          ;07 42 43.5;+34 00 01; 6.02
2963;          ;07 39 43.8;-38 08 22; 5.73
2964;          ;07 39 47.8;-38 15 39; 5.76
2965;          ;07 41 51.8;+13 28 50; 5.77
2966;          ;07 41 35.2;+03 37 29; 5.94
2967;          ;07 42 03.2;+14 12 30; 5.56
2968;          ;07 39 58.0;-37 34 46; 6.00
2969;          ;07 44 04.2;+50 26 02; 5.27
2970; 26Alp Mon;07 41 14.8;-09 33 04; 3.93
2971;          ;07 39 00.4;-53 16 24; 6.06
2972;          ;07 40 43.4;-27 56 45; 6.76
2973; 75Sig Gem;07 43 18.7;+28 53 01; 4.28
2974;          ;07 40 52.7;-31 39 39; 6.56
2975; 51    Cam;07 46 40.1;+65 27 21; 5.92
2976;          ;07 41 23.6;-22 20 14; 6.18
2977; 49    Cam;07 46 27.4;+62 49 50; 6.49
2978;          ;07 43 22.2;+22 23 58; 6.21
2979;          ;07 35 21.7;-74 16 32; 7.16
2980;          ;07 35 21.8;-74 16 32; 7.26
2981;          ;07 41 15.8;-38 32 01; 5.42
2982;          ;07 43 05.4;+00 11 22; 6.19
2983; 76    Gem;07 44 06.9;+25 47 03; 5.31
2984;          ;07 41 21.8;-44 37 56; 6.41
2985; 77Kap Gem;07 44 26.8;+24 23 53; 3.57
2986;          ;07 41 58.0;-38 31 44; 6.54
2987;          ;07 44 14.0;+12 51 34; 6.43
2988;          ;07 42 48.1;-26 21 04; 5.64
2989;          ;07 44 07.4;+02 24 18; 6.47
2990; 78Bet Gem;07 45 18.9;+28 01 34; 1.14
2991; 79    Gem;07 45 09.3;+20 18 59; 6.33
2992;          ;07 43 39.1;-25 30 14; 6.55
2993;  1    Pup;07 43 32.4;-28 24 40; 4.59
2994;          ;07 43 12.0;-36 03 01; 5.60
2995;          ;07 43 07.0;-38 51 51; 6.89
2996;  3    Pup;07 43 48.5;-28 57 17; 3.96
2997;          ;07 56 17.3;+80 15 56; 6.56
2998;          ;07 42 57.2;-45 10 24; 5.06
2999;          ;07 46 39.3;+37 31 03; 5.18
3000;          ;07 36 04.2;-77 38 03; 6.18
3001;          ;07 43 42.9;-38 12 07; 6.40
3002;          ;07 43 41.9;-40 56 02; 5.17
3003; 81    Gem;07 46 07.4;+18 30 36; 4.88
3004;          ;07 44 34.0;-24 40 26; 5.62
3005;          ;07 43 06.9;-49 59 34; 6.57
3006;          ;07 42 10.2;-58 37 51; 6.43
3007;          ;07 44 09.6;-36 03 46; 5.80
3008; 11    CMi;07 46 16.2;+10 46 06; 5.30
3009;  2    Pup;07 45 28.7;-14 41 10; 6.89
3010;  2    Pup;07 45 29.1;-14 41 27; 6.07
3011;          ;07 44 34.2;-37 56 35; 5.88
3012;          ;07 42 53.3;-58 13 48; 6.21
3013; 80Pi  Gem;07 47 30.3;+33 24 56; 5.14
3014;          ;07 46 02.2;-06 46 21; 5.49
3015;  4    Pup;07 45 56.9;-14 33 50; 5.04
3016;          ;07 45 04.6;-37 53 16; 6.54
3017;          ;07 45 15.3;-37 58 07; 3.61
3018;          ;07 45 35.0;-34 10 23; 5.37
3019;          ;07 46 44.9;-12 40 31; 6.39
3020;          ;07 45 18.1;-43 45 08; 6.03
3021; 82    Gem;07 48 33.6;+23 08 28; 6.18
3022;          ;07 46 10.4;-37 56 02; 5.88
3023;          ;07 47 12.5;-22 31 11; 5.90
3024;   Zet Vol;07 41 49.2;-72 36 22; 3.95
3025;          ;07 46 33.4;-40 03 35; 6.57
3026;          ;07 47 38.5;-15 59 27; 6.34
3027;          ;07 47 45.2;-16 00 52; 6.43
3028;          ;07 51 05.7;+54 07 45; 6.02
3029;  5    Pup;07 47 56.7;-12 11 35; 5.48
3030;          ;07 49 02.0;+13 22 15; 6.04
3031;          ;07 45 35.6;-56 43 21; 6.12
3032;          ;07 47 05.8;-39 19 53; 6.31
3033;          ;07 48 58.9;+04 19 58; 6.53
3034;   Omi Pup;07 48 05.2;-25 56 14; 4.50
3035;          ;07 47 25.0;-38 30 40; 5.08
3036;          ;07 44 43.9;-66 04 19; 6.38
3037;          ;07 47 31.5;-46 36 31; 5.23
3038;          ;07 44 13.0;-69 49 17; 6.18
3039;          ;07 52 36.6;+55 12 34; 6.38
3040;          ;07 51 02.3;+33 14 01; 6.03
3041;          ;07 48 08.5;-40 39 08; 6.14
3042;          ;07 49 28.6;-13 21 12; 6.23
3043;          ;07 49 01.7;-24 54 44; 5.33
3044;  6    Pup;07 49 41.2;-17 13 42; 5.18
3045;  7Xi  Pup;07 49 17.7;-24 51 35; 3.34
3046;          ;07 48 20.3;-47 04 40; 4.71
3047;          ;07 50 10.6;-09 11 00; 5.61
3048;          ;07 49 45.2;-20 12 25; 6.56
3049;          ;07 49 14.7;-35 14 36; 5.93
3050;          ;07 50 47.4;+03 16 38; 6.18
3051;          ;07 50 05.7;-19 31 25; 6.12
3052;          ;07 49 35.4;-33 17 20; 5.60
3053;          ;07 51 56.7;+19 19 31; 5.99
3054;          ;07 50 55.2;-11 07 43; 6.16
3055;          ;07 49 14.3;-46 22 24; 4.11
3056;          ;07 48 19.2;-56 28 16; 6.33
3057;          ;07 49 28.2;-44 45 07; 6.32
3058;          ;07 49 12.9;-46 51 28; 5.84
3059; 13Zet CMi;07 51 42.0;+01 46 01; 5.14
3060;          ;07 51 00.0;-24 31 42; 6.45
3061;          ;07 52 07.2;+03 16 38; 6.31
3062;          ;07 49 06.7;-56 24 38; 5.59
3063;  8    Pup;07 51 40.9;-12 49 10; 6.36
3064;  9    Pup;07 51 46.3;-13 53 53; 5.17
3065; 25    Lyn;07 54 29.3;+47 23 10; 6.25
3066; 26    Lyn;07 54 42.7;+47 33 53; 5.45
3067; 83Phi Gem;07 53 29.8;+26 45 57; 4.97
3068;          ;07 51 42.9;-21 10 26; 5.63
3069;          ;07 50 42.4;-44 34 47; 6.45
3070;          ;07 49 12.9;-60 17 01; 5.78
3071;          ;07 50 23.9;-50 30 35; 5.91
3072;          ;07 52 47.9;-05 25 41; 5.76
3073; 10    Pup;07 52 18.9;-14 50 47; 5.69
3074;          ;07 51 20.5;-43 05 44; 6.32
3075;          ;08 00 11.7;+73 55 05; 5.41
3076;          ;07 49 54.8;-60 03 04; 6.72
3077;          ;07 56 26.8;+56 30 16; 6.72
3078;          ;07 51 40.3;-42 53 18; 6.04
3079;          ;07 52 15.7;-34 42 19; 5.01
3080;          ;07 52 13.0;-40 34 33; 3.73
3081;          ;07 49 41.0;-66 11 45; 5.79
3082;          ;08 04 47.1;+79 28 47; 5.42
3083;          ;07 55 40.8;+35 24 46; 6.23
3084;          ;07 52 38.7;-38 51 47; 4.49
3085;          ;07 53 03.5;-36 21 50; 5.43
3086; 85    Gem;07 55 39.9;+19 53 02; 5.35
3087;          ;07 55 31.4;+08 51 46; 5.86
3088;          ;07 52 29.7;-54 22 02; 5.70
3089;          ;07 53 03.7;-49 36 47; 4.63
3090;          ;07 53 18.2;-48 06 11; 4.24
3091;          ;07 54 11.0;-35 52 39; 5.49
3092;          ;07 54 39.9;-34 50 49; 6.15
3093;          ;07 56 23.9;+04 29 09; 6.17
3094;          ;07 58 16.6;+43 58 39; 6.34
3095;  1    Cnc;07 56 59.4;+15 47 25; 5.78
3096;          ;07 55 13.7;-30 55 03; 6.44
3097;          ;07 57 15.9;+08 38 29; 6.05
3098;          ;07 57 16.2;+01 07 37; 6.35
3099;          ;07 56 22.8;-30 17 07; 6.33
3100;          ;07 55 00.5;-52 34 59; 6.38
3101;          ;07 55 46.5;-43 50 42; 6.02
3102; 11    Pup;07 56 51.5;-22 52 48; 4.20
3103;          ;07 58 05.8;+07 12 49; 6.41
3104;          ;07 58 31.5;+16 31 07; 5.99
3105;          ;07 54 53.2;-57 18 11; 5.63
3106;          ;08 01 20.7;+59 02 51; 5.77
3107;          ;07 56 24.3;-40 44 11; 6.78
3108;          ;08 16 53.8;+84 03 28; 6.49
3109; 53    Cam;08 01 42.4;+60 19 28; 6.01
3110; 14    CMi;07 58 20.6;+02 13 29; 5.29
3111;          ;07 56 57.9;-42 24 22; 6.09
3112;          ;08 02 30.8;+63 05 25; 6.40
3113;          ;07 57 40.1;-30 20 05; 4.79
3114;          ;07 56 57.9;-43 30 01; 5.35
3115;          ;07 59 35.1;+13 14 32; 6.02
3116;          ;07 57 18.4;-44 06 35; 5.09
3117;   Chi Car;07 56 46.7;-52 58 56; 3.47
3118;          ;07 57 20.0;-47 53 25; 6.22
3119;          ;08 02 35.8;+57 16 25; 6.49
3120;          ;07 56 18.6;-60 31 35; 5.74
3121;          ;07 57 51.8;-45 34 40; 5.17
3122; 27    Mon;07 59 44.1;-03 40 47; 4.93
3123; 12    Pup;07 59 05.7;-23 18 38; 5.11
3124;  2Ome1Cnc;08 00 55.9;+25 23 34; 5.83
3125;          ;08 00 48.0;+19 48 58; 6.25
3126;          ;07 56 50.7;-59 07 35; 6.25
3127;          ;08 01 00.7;+23 34 59; 6.34
3128;  3    Cnc;08 00 47.3;+17 18 31; 5.55
3129;          ;07 58 14.4;-49 14 42; 4.41
3130;          ;08 01 55.1;+35 24 47; 6.34
3131;          ;07 59 52.0;-18 23 57; 4.61
3132;  4Ome2Cnc;08 01 43.8;+25 05 23; 6.31
3133;          ;07 58 21.4;-51 26 55; 6.44
3134;  5    Cnc;08 01 30.3;+16 27 19; 5.99
3135;          ;08 00 44.1;-02 52 54; 6.51
3136;          ;08 01 13.8;+04 52 47; 5.65
3137;          ;07 59 01.8;-45 12 58; 5.99
3138;          ;07 57 46.9;-60 18 12; 5.60
3139;          ;07 57 12.5;-63 17 49; 6.14
3140;          ;07 59 28.4;-39 17 50; 5.24
3141; 28    Mon;08 01 13.3;-01 23 33; 4.68
3142;          ;07 59 12.3;-49 58 36; 6.32
3143;          ;07 59 13.4;-49 58 25; 6.34
3144;          ;08 01 50.7;+08 54 50; 6.22
3145;          ;08 02 15.9;+02 20 04; 4.39
3146;          ;08 00 19.6;-45 27 25; 6.61
3147;          ;07 58 50.5;-60 49 28; 5.81
3148;          ;08 00 14.9;-48 58 53; 6.02
3149;   Chi Gem;08 03 31.1;+27 47 39; 4.94
3150;          ;08 02 26.0;-06 20 14; 6.33
3151;          ;08 00 28.9;-48 52 17; 6.12
3152;          ;07 59 40.2;-60 12 27; 6.33
3153;          ;07 59 37.6;-60 35 13; 5.17
3154;          ;08 01 37.4;-37 17 01; 5.95
3155;          ;08 02 06.2;-37 03 02; 6.34
3156;          ;08 00 49.9;-54 09 05; 5.87
3157;          ;08 01 22.9;-54 30 54; 6.10
3158;          ;08 04 45.2;+18 50 32; 6.15
3159;          ;08 00 20.0;-63 34 03; 4.82
3160;          ;08 03 04.1;-32 27 50; 5.82
3161;          ;08 01 31.5;-55 27 18; 6.28
3162;          ;08 02 44.8;-41 18 36; 5.52
3163;  8    Cnc;08 05 04.5;+13 07 05; 5.12
3164;          ;08 05 37.0;+27 31 47; 6.21
3165;   Zet Pup;08 03 35.1;-40 00 12; 2.25
3166;          ;08 03 29.5;-42 56 55; 6.29
3167; 28    Lyn;08 07 09.9;+43 15 37; 6.26
3168; 14    Pup;08 04 41.5;-19 43 41; 6.13
3169;  9Mu 1Cnc;08 06 18.4;+22 38 08; 5.99
3170;          ;08 04 16.2;-32 40 30; 5.31
3171;          ;07 59 16.1;-73 14 41; 6.34
3172;          ;08 05 49.6;-00 34 25; 6.41
3173; 27    Lyn;08 08 27.4;+51 30 24; 4.84
3174;          ;08 06 27.5;-09 14 42; 6.23
3175;          ;08 10 03.8;+58 14 53; 5.93
3176; 10Mu 2Cnc;08 07 45.8;+21 34 54; 5.30
3177;          ;08 05 44.9;-33 34 09; 6.14
3178;          ;08 04 42.4;-50 35 26; 5.95
3179;          ;08 05 20.4;-46 58 44; 6.19
3180;          ;08 05 04.0;-53 06 29; 5.53
3181;          ;08 09 23.1;+42 25 50; 6.27
3182;          ;08 12 48.8;+68 28 27; 5.32
3183;          ;08 07 18.0;-20 33 17; 5.38
3184; 12    Cnc;08 08 42.4;+13 38 27; 6.27
3185; 15Rho Pup;08 07 32.6;-24 18 15; 2.81
3186;          ;08 04 42.9;-62 50 10; 6.30
3187;          ;08 06 40.4;-45 15 59; 5.05
3188; 29Zet Mon;08 08 35.6;-02 59 02; 4.34
3189;          ;08 08 56.9;-11 20 23; 6.32
3190;          ;08 08 43.5;-20 21 47; 6.36
3191; 14Psi Cnc;08 10 27.2;+25 30 26; 5.73
3192; 16    Pup;08 09 01.6;-19 14 42; 4.40
3193;          ;08 11 21.6;+38 43 53; 6.58
3194;          ;08 09 28.5;-16 14 56; 5.68
3195;          ;08 08 37.6;-37 40 53; 6.37
3196;          ;08 09 06.7;-30 19 21; 6.65
3197;          ;08 24 32.9;+82 25 51; 6.32
3198;          ;08 10 58.8;+14 37 46; 6.23
3199;          ;08 09 10.2;-35 27 18; 6.20
3200;          ;08 13 50.2;+56 27 08; 5.85
3201;          ;08 11 16.6;+09 49 16; 6.07
3202; 18    Pup;08 10 39.8;-13 47 57; 5.54
3203;          ;08 09 09.6;-48 41 04; 5.70
3204;          ;08 09 35.9;-44 07 22; 5.21
3205;          ;08 09 47.7;-42 38 26; 6.26
3206;   Gam1Vel;08 09 29.3;-47 20 45; 4.27
3207;   Gam2Vel;08 09 32.0;-47 20 12; 1.78
3208; 16Zet1Cnc;08 12 12.7;+17 38 52; 5.63
3209; 16Zet1Cnc;08 12 12.7;+17 38 52; 6.02
3210; 16Zet2Cnc;08 12 13.3;+17 38 52; 6.20
3211; 19    Pup;08 11 16.3;-12 55 37; 4.72
3212;          ;08 11 33.0;-07 46 21; 5.36
3213;          ;08 09 43.2;-47 56 15; 5.23
3214;          ;08 12 22.1;+14 00 14; 6.54
3215; 15    Cnc;08 13 08.9;+29 39 24; 5.64
3216;          ;08 19 32.2;+75 45 25; 5.54
3217;          ;08 08 24.5;-63 48 04; 6.28
3218;          ;08 09 33.6;-56 05 08; 5.66
3219;          ;08 11 01.6;-37 17 32; 6.44
3220;          ;08 09 00.7;-61 18 09; 4.76
3221;          ;08 15 50.5;+60 22 50; 6.45
3222;          ;08 12 59.8;+16 30 51; 6.01
3223;   Eps Vol;08 07 55.8;-68 37 02; 4.35
3224;          ;08 13 41.7;+23 08 16; 6.56
3225;          ;08 11 21.5;-39 37 07; 4.45
3226;          ;08 11 25.9;-42 59 14; 4.75
3227;          ;08 11 11.1;-48 27 43; 5.82
3228;          ;08 14 11.1;+17 40 33; 6.47
3229; 20    Pup;08 13 20.0;-15 47 18; 4.99
3230;          ;08 12 46.0;-29 54 39; 6.52
3231;          ;08 14 21.0;+13 02 54; 6.38
3232;          ;08 12 00.0;-46 38 39; 5.76
3233;          ;08 12 51.5;-37 55 28; 6.43
3234;          ;08 12 30.9;-46 15 51; 6.03
3235; 29    Lyn;08 17 50.4;+59 34 16; 5.64
3236;          ;08 20 40.3;+72 24 26; 5.98
3237;          ;08 13 29.6;-35 53 59; 4.78
3238;          ;08 13 41.1;-33 34 09; 6.37
3239;          ;08 14 11.0;-32 08 27; 6.06
3240;          ;08 13 58.4;-36 19 21; 5.08
3241;          ;08 13 58.8;-36 20 28; 6.11
3242;          ;08 14 13.2;-35 29 26; 5.78
3243;          ;08 14 02.9;-40 20 53; 4.44
3244;          ;08 13 36.2;-46 59 31; 5.13
3245;          ;08 19 17.3;+62 30 26; 5.71
3246;          ;08 18 15.8;+54 08 37; 6.27
3247;          ;08 13 34.1;-50 11 46; 5.51
3248;          ;08 16 33.9;+11 43 35; 7.13
3249; 17Bet Cnc;08 16 30.9;+09 11 08; 3.52
3250;          ;08 14 23.9;-45 50 04; 5.83
3251;          ;08 15 52.5;-30 55 33; 6.21
3252;          ;08 17 31.7;+08 51 58; 6.29
3253;          ;08 15 58.9;-35 54 10; 6.16
3254; 30    Lyn;08 20 26.1;+57 44 36; 5.89
3255;          ;08 16 54.2;-21 19 13; 6.60
3256;          ;08 15 23.3;-50 26 58; 6.44
3257; 21    Pup;08 17 23.1;-16 17 06; 6.16
3258;          ;08 20 29.1;+53 34 28; 6.49
3259;          ;08 18 23.9;-12 37 55; 5.98
3260;          ;08 15 15.9;-62 54 57; 5.16
3261;          ;08 17 58.3;-30 00 12; 6.45
3262; 18Chi Cnc;08 20 03.9;+27 13 04; 5.14
3263;          ;08 22 44.1;+60 37 52; 6.41
3264;          ;08 20 21.0;+20 44 52; 5.83
3265;          ;08 19 15.1;-10 09 57; 6.32
3266;          ;08 18 17.4;-35 27 06; 5.58
3267;          ;08 18 12.6;-37 22 27; 6.70
3268; 19Lam Cnc;08 20 32.1;+24 01 20; 5.98
3269;          ;08 19 49.9;+03 56 52; 6.05
3270;          ;08 18 33.3;-36 39 34; 4.45
3271;          ;08 20 13.1;-00 54 34; 6.18
3272;          ;08 20 17.1;-05 19 45; 6.13
3273;          ;08 19 29.4;-34 35 25; 6.43
3274;          ;08 17 55.8;-59 10 01; 6.42
3275; 31    Lyn;08 22 50.1;+43 11 17; 4.25
3276;          ;08 20 27.4;-22 55 29; 6.13
3277;          ;08 23 48.5;+53 13 11; 5.51
3278;          ;08 21 20.2;-01 36 08; 6.50
3279;          ;08 21 21.2;-20 04 45; 5.58
3280;          ;08 18 18.9;-65 36 48; 5.07
3281;          ;08 21 54.6;-17 35 11; 5.75
3282;          ;08 21 23.0;-33 03 16; 4.83
3283;          ;08 21 21.0;-36 29 04; 5.20
3284; 20    Cnc;08 23 21.8;+18 19 56; 5.95
3285;          ;08 22 30.2;-06 10 45; 6.15
3286;          ;08 21 24.2;-39 37 15; 6.16
3287;          ;08 24 42.8;+42 00 18; 6.02
